store_nbr,month_dt,zero_sales_flg,sum_unit_sales,first_act_month,mob,to_predict_flg,mobs_to_predict_list,target
43,2015-01-01,0,259900.831,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",747903.883
43,2015-02-01,0,242810.137,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",803871.7409999999
43,2015-03-01,0,256843.275,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",877548.505
43,2015-04-01,0,248250.471,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",973717.4720000001
43,2015-05-01,0,298777.995,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",1050192.946
43,2015-06-01,0,330520.039,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",1082158.364
43,2015-07-01,0,344419.438,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",1109694.076
43,2015-08-01,0,375253.469,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",1061057.844
43,2015-09-01,0,362485.457,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",1078418.864
43,2015-10-01,0,371955.15,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",1038874.567
43,2015-11-01,0,326617.237,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",1000826.449
43,2015-12-01,0,379846.477,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",943095.1400000001
43,2016-01-01,0,332410.853,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",945898.346
43,2016-02-01,0,288569.119,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",977786.287
43,2016-03-01,0,322115.168,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",950250.335
43,2016-04-01,0,335214.059,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",953850.2620000001
43,2016-05-01,0,320457.06,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",969397.476
43,2016-06-01,0,294579.216,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",966467.358
43,2016-07-01,0,338813.986,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",938429.09
43,2016-08-01,0,336004.274,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",924293.953
43,2016-09-01,0,291649.098,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",1122804.58
43,2016-10-01,0,310775.718,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",1237809.071
43,2016-11-01,0,321869.137,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",1315917.086
43,2016-12-01,0,490159.725,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",1246110.209
43,2017-01-01,0,425780.209,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",1245905.827
43,2017-02-01,0,399977.152,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",1287631.387
43,2017-03-01,0,420352.848,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",1288067.346
43,2017-04-01,0,425575.827,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",1367467.962
43,2017-05-01,0,441702.712,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",1172984.944
43,2017-06-01,0,420788.807,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
43,2017-07-01,0,504976.443,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
43,2017-08-01,0,247219.694,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
44,2013-01-01,0,676395.139,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",1959785.642
44,2013-02-01,0,595527.551,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",2036939.469
44,2013-03-01,0,697303.868,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",2005939.186
44,2013-04-01,0,666954.223,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",1976553.543
44,2013-05-01,0,672681.378,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",1957976.537
44,2013-06-01,0,666303.585,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",1977388.118
44,2013-07-01,0,637568.58,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",2004408.438
44,2013-08-01,0,654104.372,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",2143022.742
44,2013-09-01,0,685715.166,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",2374768.135
44,2013-10-01,0,664588.9,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",2951863.23
44,2013-11-01,0,792718.676,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",2846033.4285
44,2013-12-01,0,917460.559,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",3255422.5327000003
44,2014-01-01,0,1241683.995,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",2795329.1626000004
44,2014-02-01,0,686888.8745,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",2907048.4294
44,2014-03-01,0,1326849.6632,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",2357072.8595
44,2014-04-01,0,781590.6249,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",2833089.9506
44,2014-05-01,0,798608.1413,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",2920713.5993
44,2014-06-01,0,776874.0933,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",3585831.1172
44,2014-07-01,0,1257607.716,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",3736831.4504000004
44,2014-08-01,0,886231.79,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",4160493.3474
44,2014-09-01,0,1441991.6112,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",4181882.6052
44,2014-10-01,0,1408608.0492,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",3600663.608
44,2014-11-01,0,1309893.687,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",3013064.325
44,2014-12-01,0,1463380.869,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",2399398.156
44,2015-01-01,0,827389.052,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",2374558.4809999997
44,2015-02-01,0,722294.404,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",2590494.984
44,2015-03-01,0,849714.7,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",2977543.753
44,2015-04-01,0,802549.377,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",3411118.22
44,2015-05-01,0,938230.907,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",3806080.941
44,2015-06-01,0,1236763.469,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",3924746.463
44,2015-07-01,0,1236123.844,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",4073336.883
44,2015-08-01,0,1333193.628,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",4080453.574
44,2015-09-01,0,1355428.991,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",4222731.77
44,2015-10-01,0,1384714.264,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",4221689.694
44,2015-11-01,0,1340310.319,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",4099910.999
44,2015-12-01,0,1497707.187,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",3898223.235
44,2016-01-01,0,1383672.188,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",4016421.767
44,2016-02-01,0,1218531.624,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",4146423.596
44,2016-03-01,0,1296019.423,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",4071576.719
44,2016-04-01,0,1501870.72,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",3851489.843
44,2016-05-01,0,1348533.453,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",3752024.631
44,2016-06-01,0,1221172.546,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",3829731.1550000003
44,2016-07-01,0,1281783.844,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",3982750.7699999996
44,2016-08-01,0,1249068.241,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",4231238.933
44,2016-09-01,0,1298879.07,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",4565941.916
44,2016-10-01,0,1434803.459,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",4657911.475000001
44,2016-11-01,0,1497556.404,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",4462259.5649999995
44,2016-12-01,0,1633582.053,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",4296575.948
44,2017-01-01,0,1526773.018,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",4107828.9529999997
44,2017-02-01,0,1301904.494,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",4222013.223999999
44,2017-03-01,0,1467898.436,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",4125453.1259999997
44,2017-04-01,0,1338026.023,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",4241141.658
44,2017-05-01,0,1416088.765,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",3439429.239
44,2017-06-01,0,1371338.338,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
44,2017-07-01,0,1453714.555,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
44,2017-08-01,0,614376.346,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
45,2013-01-01,0,539420.676,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",1662264.915
45,2013-02-01,0,503479.82,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",1735195.9110000003
45,2013-03-01,0,601584.636,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",1725065.656
45,2013-04-01,0,557200.459,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",1722121.1550000003
45,2013-05-01,0,576410.816,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",1711420.276
45,2013-06-01,0,591454.381,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",1705842.372
45,2013-07-01,0,554255.958,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",1731286.6489999997
45,2013-08-01,0,565709.937,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",1797762.5559999999
45,2013-09-01,0,585876.477,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",2023412.417
45,2013-10-01,0,579700.235,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",2485923.4773
45,2013-11-01,0,632185.844,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",2466279.4433999998
45,2013-12-01,0,811526.338,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",2775244.529
45,2014-01-01,0,1042211.2953,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",2415686.7736
45,2014-02-01,0,612541.8101,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",2517139.0457
45,2014-03-01,0,1120491.4236,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",2114054.5549999997
45,2014-04-01,0,682653.5399,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",2496166.7061
45,2014-05-01,0,713994.0822,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",2514920.6439
45,2014-06-01,0,717406.9329,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",2858612.6383
45,2014-07-01,0,1064765.691,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",2881407.5173000004
45,2014-08-01,0,732748.02,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",3272344.0973
45,2014-09-01,0,1061098.9273,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",3497799.9741
45,2014-10-01,0,1087560.57,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",3178485.4861
45,2014-11-01,0,1123684.6,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",2725956.6361000002
45,2014-12-01,0,1286554.8041,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",2207570.773
45,2015-01-01,0,768246.082,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",2170539.981
45,2015-02-01,0,671155.75,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",2371963.438
45,2015-03-01,0,768168.941,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",2710109.4469999997
45,2015-04-01,0,731215.29,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",3098059.289
45,2015-05-01,0,872579.207,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",3390677.0889999997
45,2015-06-01,0,1106314.95,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",3396359.757
45,2015-07-01,0,1119165.132,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",3414283.5
45,2015-08-01,0,1165197.007,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",3421025.114
45,2015-09-01,0,1111997.618,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",3659443.9050000003
45,2015-10-01,0,1137088.875,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",3749064.341
45,2015-11-01,0,1171938.621,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",3685303.415
45,2015-12-01,0,1350416.409,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",3466710.992
45,2016-01-01,0,1226709.311,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",3568978.6569999997
45,2016-02-01,0,1108177.695,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",3659446.137
45,2016-03-01,0,1131823.986,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",3599011.408
45,2016-04-01,0,1328976.976,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",3435940.3389999997
45,2016-05-01,0,1198645.175,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",3348093.001
45,2016-06-01,0,1071389.257,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",3416405.781
45,2016-07-01,0,1165905.907,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",3482007.1859999998
45,2016-08-01,0,1110797.837,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",3656126.488
45,2016-09-01,0,1139702.037,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",4041959.773
45,2016-10-01,0,1231507.312,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",4175069.908
45,2016-11-01,0,1284917.139,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",4073735.101
45,2016-12-01,0,1525535.322,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",3907284.575
45,2017-01-01,0,1364617.447,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",3805619.317
45,2017-02-01,0,1183582.332,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",3923980.7440000004
45,2017-03-01,0,1359084.796,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",3829930.8209999995
45,2017-04-01,0,1262952.189,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",3896101.4310000003
45,2017-05-01,0,1301943.759,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",3183740.784
45,2017-06-01,0,1265034.873,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
45,2017-07-01,0,1329122.799,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
45,2017-08-01,0,589583.112,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
46,2013-01-01,0,485198.49,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",1465161.72
46,2013-02-01,0,446971.842,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",1520529.881
46,2013-03-01,0,531634.404,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",1499063.0489999999
46,2013-04-01,0,486555.474,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",1493236.988
46,2013-05-01,0,502340.003,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",1491676.793
46,2013-06-01,0,510167.572,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",1497409.416
46,2013-07-01,0,480729.413,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",1521845.4070000001
46,2013-08-01,0,500779.808,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",1561561.947
46,2013-09-01,0,515900.195,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",1781417.384
46,2013-10-01,0,505165.404,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",2040472.2034
46,2013-11-01,0,540496.348,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",2020808.732
46,2013-12-01,0,735755.632,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",2135390.0991
46,2014-01-01,0,764220.2234,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",1950177.8045
46,2014-02-01,0,520832.8766,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",2023573.2472
46,2014-03-01,0,850336.9991,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",1748440.8355999999
46,2014-04-01,0,579007.9288,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",1930897.1098
46,2014-05-01,0,594228.3193,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",1936307.8405000002
46,2014-06-01,0,575204.5875,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",2159372.084
46,2014-07-01,0,761464.203,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",2204191.398
46,2014-08-01,0,599639.05,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",2445676.461
46,2014-09-01,0,798268.831,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",2666378.8419
46,2014-10-01,0,806283.517,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",2509255.3769
46,2014-11-01,0,841124.113,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",2228515.2499
46,2014-12-01,0,1018971.2119,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",1841505.9280000003
46,2015-01-01,0,649160.052,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",1799898.1160000002
46,2015-02-01,0,560383.986,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",2008052.0729999999
46,2015-03-01,0,631961.89,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",2227117.666
46,2015-04-01,0,607552.24,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",2481070.33
46,2015-05-01,0,768537.943,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",2539090.4450000003
46,2015-06-01,0,851027.483,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",2512206.709
46,2015-07-01,0,861504.904,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",2512465.997
46,2015-08-01,0,826558.058,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",2532918.789
46,2015-09-01,0,824143.747,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",2750186.888
46,2015-10-01,0,861764.192,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",2773479.114
46,2015-11-01,0,847010.85,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",2703513.338
46,2015-12-01,0,1041411.846,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",2471099.5640000002
46,2016-01-01,0,885056.418,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",2494607.5820000004
46,2016-02-01,0,777045.074,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",2564354.749
46,2016-03-01,0,808998.072,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",2483138.0020000003
46,2016-04-01,0,908564.436,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",2387038.862
46,2016-05-01,0,846792.241,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",2308889.392
46,2016-06-01,0,727781.325,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",2397630.891
46,2016-07-01,0,812465.296,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",2462336.632
46,2016-08-01,0,768642.771,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",2682089.93
46,2016-09-01,0,816522.824,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",3024574.88
46,2016-10-01,0,877171.037,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",3138122.6059999997
46,2016-11-01,0,988396.069,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",3015858.824
46,2016-12-01,0,1159007.774,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",2886636.429
46,2017-01-01,0,990718.763,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",2874689.514
46,2017-02-01,0,866132.287,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",2997330.9869999997
46,2017-03-01,0,1029785.379,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",2932669.249
46,2017-04-01,0,978771.848,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",2945418.473
46,2017-05-01,0,988773.76,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",2383132.11
46,2017-06-01,0,965123.641,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
46,2017-07-01,0,991521.072,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
46,2017-08-01,0,426487.397,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
47,2013-01-01,0,532830.025,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",1581570.747
47,2013-02-01,0,477916.974,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",1641333.781
47,2013-03-01,0,578854.176,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",1611812.251
47,2013-04-01,0,524799.597,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",1580801.318
47,2013-05-01,0,537680.008,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",1550526.026
47,2013-06-01,0,549332.646,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",1572969.355
47,2013-07-01,0,493788.664,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",1647708.8530000001
47,2013-08-01,0,507404.716,2013-01-01,7.0,0,"[8.0, 9.0, 10.0]",1755982.992
47,2013-09-01,0,571775.975,2013-01-01,8.0,0,"[9.0, 10.0, 11.0]",1952776.449
47,2013-10-01,0,568528.162,2013-01-01,9.0,0,"[10.0, 11.0, 12.0]",2361070.7623
47,2013-11-01,0,615678.855,2013-01-01,10.0,0,"[11.0, 12.0, 13.0]",2318237.1632000003
47,2013-12-01,0,768569.432,2013-01-01,11.0,1,"[12.0, 13.0, 14.0]",2596324.0836
47,2014-01-01,0,976822.4753,2013-01-01,12.0,1,"[13.0, 14.0, 15.0]",2277129.602
47,2014-02-01,0,572845.2559,2013-01-01,13.0,1,"[14.0, 15.0, 16.0]",2387985.1329
47,2014-03-01,0,1046656.3524,2013-01-01,14.0,1,"[15.0, 16.0, 17.0]",2007097.9806
47,2014-04-01,0,657627.9937,2013-01-01,15.0,1,"[16.0, 17.0, 18.0]",2324593.6089
47,2014-05-01,0,683700.7868,2013-01-01,16.0,1,"[17.0, 18.0, 19.0]",2295945.0095
47,2014-06-01,0,665769.2001,2013-01-01,17.0,1,"[18.0, 19.0, 20.0]",2625913.6983000003
47,2014-07-01,0,975123.622,2013-01-01,18.0,1,"[19.0, 20.0, 21.0]",2649183.6063
47,2014-08-01,0,655052.1874,2013-01-01,19.0,1,"[20.0, 21.0, 22.0]",3029907.5829
47,2014-09-01,0,995737.8889,2013-01-01,20.0,1,"[21.0, 22.0, 23.0]",3225928.9073
47,2014-10-01,0,998393.53,2013-01-01,21.0,1,"[22.0, 23.0, 24.0]",2965612.4782999996
47,2014-11-01,0,1035776.164,2013-01-01,22.0,1,"[23.0, 24.0, 25.0]",2566656.3333
47,2014-12-01,0,1191759.2133,2013-01-01,23.0,1,"[24.0, 25.0, 26.0]",2109398.128
47,2015-01-01,0,738077.101,2013-01-01,24.0,1,"[25.0, 26.0, 27.0]",2077287.118
47,2015-02-01,0,636820.019,2013-01-01,25.0,1,"[26.0, 27.0, 28.0]",2264273.624
47,2015-03-01,0,734501.008,2013-01-01,26.0,1,"[27.0, 28.0, 29.0]",2554181.247
47,2015-04-01,0,705966.091,2013-01-01,27.0,1,"[28.0, 29.0, 30.0]",2874676.076
47,2015-05-01,0,823806.525,2013-01-01,28.0,1,"[29.0, 30.0, 31.0]",3090384.128
47,2015-06-01,0,1024408.631,2013-01-01,29.0,1,"[30.0, 31.0, 32.0]",3152761.437
47,2015-07-01,0,1026460.92,2013-01-01,30.0,1,"[31.0, 32.0, 33.0]",3258099.357
47,2015-08-01,0,1039514.577,2013-01-01,31.0,1,"[32.0, 33.0, 34.0]",3325592.142
47,2015-09-01,0,1086785.94,2013-01-01,32.0,1,"[33.0, 34.0, 35.0]",3503680.528
47,2015-10-01,0,1131798.84,2013-01-01,33.0,1,"[34.0, 35.0, 36.0]",3526362.664
47,2015-11-01,0,1107007.362,2013-01-01,34.0,1,"[35.0, 36.0, 37.0]",3447836.6670000004
47,2015-12-01,0,1264874.326,2013-01-01,35.0,1,"[36.0, 37.0, 38.0]",3261528.7290000003
47,2016-01-01,0,1154480.976,2013-01-01,36.0,1,"[37.0, 38.0, 39.0]",3265943.352
47,2016-02-01,0,1028481.365,2013-01-01,37.0,1,"[38.0, 39.0, 40.0]",3333212.4849999994
47,2016-03-01,0,1078566.388,2013-01-01,38.0,1,"[39.0, 40.0, 41.0]",3238422.874
47,2016-04-01,0,1158895.599,2013-01-01,39.0,1,"[40.0, 41.0, 42.0]",3113660.27
47,2016-05-01,0,1095750.498,2013-01-01,40.0,1,"[41.0, 42.0, 43.0]",3017878.878
47,2016-06-01,0,983776.777,2013-01-01,41.0,1,"[42.0, 43.0, 44.0]",3115980.6780000003
47,2016-07-01,0,1034132.995,2013-01-01,42.0,1,"[43.0, 44.0, 45.0]",3242468.5190000003
47,2016-08-01,0,999969.106,2013-01-01,43.0,1,"[44.0, 45.0, 46.0]",3467688.7759999996
47,2016-09-01,0,1081878.577,2013-01-01,44.0,1,"[45.0, 46.0, 47.0]",3760813.147
47,2016-10-01,0,1160620.836,2013-01-01,45.0,1,"[46.0, 47.0, 48.0]",3891203.136
47,2016-11-01,0,1225189.363,2013-01-01,46.0,1,"[47.0, 48.0, 49.0]",3760657.387
47,2016-12-01,0,1375002.948,2013-01-01,47.0,1,"[48.0, 49.0, 50.0]",3680581.45
47,2017-01-01,0,1291010.825,2013-01-01,48.0,1,"[49.0, 50.0, 51.0]",3609990.425
47,2017-02-01,0,1094643.614,2013-01-01,49.0,1,"[50.0, 51.0, 52.0]",3728987.801
47,2017-03-01,0,1294927.011,2013-01-01,50.0,1,"[51.0, 52.0, 53.0]",3621633.664
47,2017-04-01,0,1220419.8,2013-01-01,51.0,1,"[52.0, 53.0, 54.0]",3624612.806
47,2017-05-01,0,1213640.99,2013-01-01,52.0,1,"[53.0, 54.0, 55.0]",2954475.153
47,2017-06-01,0,1187572.874,2013-01-01,53.0,1,"[54.0, 55.0, 56.0]",
47,2017-07-01,0,1223398.942,2013-01-01,54.0,1,"[55.0, 56.0, 57.0]",
47,2017-08-01,0,543503.337,2013-01-01,55.0,1,"[56.0, 57.0, 58.0]",
48,2013-01-01,0,393039.644,2013-01-01,0.0,0,"[1.0, 2.0, 3.0]",1231158.556
48,2013-02-01,0,369976.821,2013-01-01,1.0,0,"[2.0, 3.0, 4.0]",1282484.696
48,2013-03-01,0,447756.715,2013-01-01,2.0,0,"[3.0, 4.0, 5.0]",1271048.118
48,2013-04-01,0,413425.02,2013-01-01,3.0,0,"[4.0, 5.0, 6.0]",1259527.467
48,2013-05-01,0,421302.961,2013-01-01,4.0,0,"[5.0, 6.0, 7.0]",1255687.942
48,2013-06-01,0,436320.137,2013-01-01,5.0,0,"[6.0, 7.0, 8.0]",1264617.864
48,2013-07-01,0,401904.369,2013-01-01,6.0,0,"[7.0, 8.0, 9.0]",1295400.148
